trial,N,R_cert,R_true,issued,eta_star,covered
55,16,1.0,0.32840965367822855,True,0.06915910334344641,1
55,32,1.0,0.2662179921081765,True,0.06915910334344641,1
55,64,1.0,0.22620521445217176,True,0.06915910334344641,1
56,16,1.0,0.32728858295685026,True,0.06962780321134662,1
56,32,1.0,0.26435765460616567,True,0.06962780321134662,1
56,64,1.0,0.22292966500867892,True,0.06962780321134662,1
57,16,1.0,0.32198701807581576,True,0.07229939245837784,1
57,32,1.0,0.2583850814845125,True,0.07229939245837784,1
57,64,1.0,0.21726981586378435,True,0.07229939245837784,1
58,16,1.0,0.3416637692710719,True,0.06665937071464532,1
58,32,1.0,0.27995061902916946,True,0.06665937071464532,1
58,64,1.0,0.2398007168447348,True,0.06665937071464532,1
59,16,1.0,0.32225623919547064,True,0.07453352849536884,1
59,32,1.0,0.26053648880825414,True,0.07453352849536884,1
59,64,1.0,0.22129775790570255,True,0.07453352849536884,1
60,16,1.0,0.3342009355102253,True,0.07106514947290725,1
60,32,1.0,0.2732584578885544,True,0.07106514947290725,1
60,64,1.0,0.2339608595357045,True,0.07106514947290725,1
61,16,1.0,0.32935858616316455,True,0.07187756257726761,1
61,32,1.0,0.2663970889953507,True,0.07187756257726761,1
61,64,1.0,0.22611104184251157,True,0.07187756257726761,1
62,16,1.0,0.33087712191828267,True,0.06695621396431543,1
62,32,1.0,0.2685002901693222,True,0.06695621396431543,1
62,64,1.0,0.22814041934722945,True,0.06695621396431543,1
63,16,1.0,0.33910662852454415,True,0.06509703782164461,1
63,32,1.0,0.2791201263039572,True,0.06509703782164461,1
63,64,1.0,0.24093110387876973,True,0.06509703782164461,1
64,16,1.0,0.32950783842018294,True,0.06829982025229601,1
64,32,1.0,0.2679308759803748,True,0.06829982025229601,1
64,64,1.0,0.22811700588353745,True,0.06829982025229601,1
65,16,1.0,0.33074022919725393,True,0.06859666350196623,1
65,32,1.0,0.2694491054694656,True,0.06859666350196623,1
65,64,1.0,0.2308506120122063,True,0.06859666350196623,1
66,16,1.0,0.3316410554940257,True,0.06933095996167653,1
66,32,1.0,0.26963315303014485,True,0.06933095996167653,1
66,64,1.0,0.2295623222309208,True,0.06933095996167653,1
67,16,1.0,0.3274030589328643,True,0.06862791015982618,1
67,32,1.0,0.2647137702722512,True,0.06862791015982618,1
67,64,1.0,0.22521930717608177,True,0.06862791015982618,1
68,16,1.0,0.3249708724935962,True,0.07323679219417828,1
68,32,1.0,0.2627831397308747,True,0.07323679219417828,1
68,64,1.0,0.2225888473385527,True,0.07323679219417828,1
69,16,1.0,0.32450264318659994,True,0.07101827948611723,1
69,32,1.0,0.2618574101999989,True,0.07101827948611723,1
69,64,1.0,0.2222900021189251,True,0.07101827948611723,1
70,16,1.0,0.3254690641050341,True,0.07426793190355878,1
70,32,1.0,0.26515236251182156,True,0.07426793190355878,1
70,64,1.0,0.22761340365619862,True,0.07426793190355878,1
71,16,1.0,0.3271077630510564,True,0.07259623570804805,1
71,32,1.0,0.2647932716376528,True,0.07259623570804805,1
71,64,1.0,0.22457141243250506,True,0.07259623570804805,1
72,16,1.0,0.32513688110781663,True,0.07081517621002717,1
72,32,1.0,0.26244550572867165,True,0.07081517621002717,1
72,64,1.0,0.22253568850039465,True,0.07081517621002717,1
73,16,1.0,0.32603332064488855,True,0.07100265615718727,1
73,32,1.0,0.26319958088716716,True,0.07100265615718727,1
73,64,1.0,0.2227544593256356,True,0.07100265615718727,1
74,16,1.0,0.3300777038299608,True,0.06954968656669666,1
74,32,1.0,0.2675853130974158,True,0.06954968656669666,1
74,64,1.0,0.22784589981163464,True,0.06954968656669666,1
75,16,1.0,0.32644504565010324,True,0.07139323938043741,1
75,32,1.0,0.2649205910876539,True,0.07139323938043741,1
75,64,1.0,0.22564049100152353,True,0.07139323938043741,1
76,16,1.0,0.32651966611076727,True,0.07284620897092814,1
76,32,1.0,0.263784919803799,True,0.07284620897092814,1
76,64,1.0,0.22330399205560506,True,0.07284620897092814,1
77,16,1.0,0.3242741664312999,True,0.07339302548347833,1
77,32,1.0,0.26181960124307874,True,0.07339302548347833,1
77,64,1.0,0.22180032803073196,True,0.07339302548347833,1
78,16,1.0,0.3312646999822248,True,0.06890913008056632,1
78,32,1.0,0.2687181312139434,True,0.06890913008056632,1
78,64,1.0,0.22856513887779586,True,0.06890913008056632,1
79,16,1.0,0.3285747630835666,True,0.06842480688373612,1
79,32,1.0,0.26621062137804435,True,0.06842480688373612,1
79,64,1.0,0.22619654014174512,True,0.06842480688373612,1
80,16,1.0,0.33098950759018303,True,0.06773738041081585,1
80,32,1.0,0.2696014942804811,True,0.06773738041081585,1
80,64,1.0,0.23065426894967248,True,0.06773738041081585,1
81,16,1.0,0.3288693362404169,True,0.06875289679126628,1
81,32,1.0,0.2663000728060515,True,0.06875289679126628,1
81,64,1.0,0.22582892185237274,True,0.06875289679126628,1
82,16,1.0,0.3299041918249225,True,0.07019024305282692,1
82,32,1.0,0.26938248292680467,True,0.07019024305282692,1
82,64,1.0,0.23105640907587635,True,0.07019024305282692,1
83,16,1.0,0.3413599471725178,True,0.063706561546874,1
83,32,1.0,0.2823501000047495,True,0.063706561546874,1
83,64,1.0,0.2453402521109392,True,0.063706561546874,1
84,16,1.0,0.3269076451567863,True,0.0700808797503169,1
84,32,1.0,0.2658253083887201,True,0.0700808797503169,1
84,64,1.0,0.22739916254344272,True,0.0700808797503169,1
85,16,1.0,0.33450222488522297,True,0.06501892117699452,1
85,32,1.0,0.27261509861733163,True,0.06501892117699452,1
85,64,1.0,0.232544566864844,True,0.06501892117699452,1
86,16,1.0,0.3208121151366512,True,0.0738929720092386,1
86,32,1.0,0.25667908429150044,True,0.0738929720092386,1
86,64,1.0,0.21550865777459705,True,0.0738929720092386,1
87,16,1.0,0.3374696736209554,True,0.06639377412283518,1
87,32,1.0,0.2767455831089859,True,0.06639377412283518,1
87,64,1.0,0.23783979287675575,True,0.06639377412283518,1
88,16,1.0,0.3304451665926659,True,0.06859666350196623,1
88,32,1.0,0.2690129174874711,True,0.06859666350196623,1
88,64,1.0,0.2292613184442571,True,0.06859666350196623,1
89,16,1.0,0.3362412095646932,True,0.06956530989562662,1
89,32,1.0,0.2751533043430937,True,0.06956530989562662,1
89,64,1.0,0.23591229828624366,True,0.06956530989562662,1
90,16,1.0,0.33395173574313836,True,0.06636252746497523,1
90,32,1.0,0.2718749857325886,True,0.06636252746497523,1
90,64,1.0,0.23230133152353227,True,0.06636252746497523,1
91,16,1.0,0.3250189108113339,True,0.07300244226022816,1
91,32,1.0,0.26184438421417394,True,0.07300244226022816,1
91,64,1.0,0.2211462676439143,True,0.07300244226022816,1
92,16,1.0,0.3332176341397253,True,0.06911223335665638,1
92,32,1.0,0.27131527117354126,True,0.06911223335665638,1
92,64,1.0,0.23126180763477625,True,0.06911223335665638,1
93,16,1.0,0.33386074847298436,True,0.07015899639496687,1
93,32,1.0,0.2718108949310118,True,0.07015899639496687,1
93,64,1.0,0.23147464298123632,True,0.07015899639496687,1
94,16,1.0,0.330092423889473,True,0.06714369391147554,1
94,32,1.0,0.2698843873778029,True,0.06714369391147554,1
94,64,1.0,0.23151634196675916,True,0.06714369391147554,1
95,16,1.0,0.3298200373773169,True,0.06706557726682545,1
95,32,1.0,0.26728951799562767,True,0.06706557726682545,1
95,64,1.0,0.22793574196509397,True,0.06706557726682545,1
96,16,1.0,0.31967379027445963,True,0.07595525142799951,1
96,32,1.0,0.25956549680580204,True,0.07595525142799951,1
96,64,1.0,0.22240036496736473,True,0.07595525142799951,1
97,16,1.0,0.33218020781603597,True,0.07053395628928705,1
97,32,1.0,0.27026452337276113,True,0.07053395628928705,1
97,64,1.0,0.23018628782239242,True,0.07053395628928705,1
98,16,1.0,0.3231542572644496,True,0.07004963309245685,1
98,32,1.0,0.259692024390067,True,0.07004963309245685,1
98,64,1.0,0.21928733647107942,True,0.07004963309245685,1
99,16,1.0,0.3275564237969056,True,0.06817483362085605,1
99,32,1.0,0.2648245316317831,True,0.06817483362085605,1
99,64,1.0,0.22374615151156088,True,0.06817483362085605,1
100,16,1.0,0.33643594403461957,True,0.06972154318492668,1
100,32,1.0,0.275830703499867,True,0.06972154318492668,1
100,64,1.0,0.23739251158000366,True,0.06972154318492668,1
101,16,1.0,0.33187126686902046,True,0.06972154318492668,1
101,32,1.0,0.2705675475571687,True,0.06972154318492668,1
101,64,1.0,0.23128553719461356,True,0.06972154318492668,1
102,16,1.0,0.32603631447704073,True,0.07312742889166828,1
102,32,1.0,0.2650942607551647,True,0.07312742889166828,1
102,64,1.0,0.2267944947078202,True,0.07312742889166828,1
103,16,1.0,0.3376649908333487,True,0.06598756757065505,1
103,32,1.0,0.2750144580551285,True,0.06598756757065505,1
103,64,1.0,0.23482645111854772,True,0.06598756757065505,1
104,16,1.0,0.32928911708573705,True,0.06847167687052613,1
104,32,1.0,0.2666378830915213,True,0.06847167687052613,1
104,64,1.0,0.2264331607499102,True,0.06847167687052613,1
105,16,1.0,0.3345950509330823,True,0.06673748735929541,1
105,32,1.0,0.27178089114131704,True,0.06673748735929541,1
105,64,1.0,0.23115114987574553,True,0.06673748735929541,1
106,16,1.0,0.32903666832884737,True,0.0684404302126661,1
106,32,1.0,0.26480343598423395,True,0.0684404302126661,1
106,64,1.0,0.2232997084449638,True,0.0684404302126661,1
107,16,1.0,0.32939680641432834,True,0.06973716651385667,1
107,32,1.0,0.2683515591163181,True,0.06973716651385667,1
107,64,1.0,0.22968951024783033,True,0.06973716651385667,1
108,16,1.0,0.3287093826076509,True,0.07162758931438754,1
108,32,1.0,0.267970135375265,True,0.07162758931438754,1
108,64,1.0,0.22962030186986795,True,0.07162758931438754,1
109,16,1.0,0.333152093648626,True,0.07054957961821712,1
109,32,1.0,0.27065686551893864,True,0.07054957961821712,1
109,64,1.0,0.229788026508645,True,0.07054957961821712,1
110,16,1.0,0.3362847346517928,True,0.06525327111094464,1
110,32,1.0,0.27660643197271834,True,0.06525327111094464,1
110,64,1.0,0.23918041427692885,True,0.06525327111094464,1
111,16,1.0,0.33131725746992075,True,0.06878414344912623,1
111,32,1.0,0.2700296151751223,True,0.06878414344912623,1
111,64,1.0,0.23063824514508643,True,0.06878414344912623,1
112,16,1.0,0.3372608615872353,True,0.06515953113736458,1
112,32,1.0,0.27519133490355624,True,0.06515953113736458,1
112,64,1.0,0.234601509139036,True,0.06515953113736458,1
113,16,1.0,0.3307662439011378,True,0.07159634265652759,1
113,32,1.0,0.2700064198577902,True,0.07159634265652759,1
113,64,1.0,0.23081012140301033,True,0.07159634265652759,1
114,16,1.0,0.3371788868179177,True,0.06672186403036533,1
114,32,1.0,0.27916734443697355,True,0.06672186403036533,1
114,64,1.0,0.24317991337981676,True,0.06672186403036533,1
115,16,1.0,0.3314505252585594,True,0.07075268289430718,1
115,32,1.0,0.2697914095990246,True,0.07075268289430718,1
115,64,1.0,0.23052655357858387,True,0.07075268289430718,1
116,16,1.0,0.3298669108458035,True,0.06687809731966537,1
116,32,1.0,0.26947093215382767,True,0.06687809731966537,1
116,64,1.0,0.23146071884806974,True,0.06687809731966537,1
117,16,1.0,0.3330309606872013,True,0.06356595158650394,1
117,32,1.0,0.2716174760873686,True,0.06356595158650394,1
117,64,1.0,0.23198114393057817,True,0.06356595158650394,1
118,16,1.0,0.3328238593201481,True,0.0692215966591665,1
118,32,1.0,0.2703855163678077,True,0.0692215966591665,1
118,64,1.0,0.23028870634293186,True,0.0692215966591665,1
119,16,1.0,0.33310230592390055,True,0.06456584463802438,1
119,32,1.0,0.2700755428237192,True,0.06456584463802438,1
119,64,1.0,0.22875726788359851,True,0.06456584463802438,1
120,16,1.0,0.3224402215989654,True,0.07104952614397729,1
120,32,1.0,0.2608242528060571,True,0.07104952614397729,1
120,64,1.0,0.22169555451674866,True,0.07104952614397729,1
121,16,1.0,0.31368739623859804,True,0.07954861708190109,1
121,32,1.0,0.25087580438506457,True,0.07954861708190109,1
121,64,1.0,0.21182290626006336,True,0.07954861708190109,1
122,16,1.0,0.322744671847491,True,0.07442416519285883,1
122,32,1.0,0.2616845243019774,True,0.07442416519285883,1
122,64,1.0,0.22387506281976646,True,0.07442416519285883,1
123,16,1.0,0.33175912066345437,True,0.06994026978994682,1
123,32,1.0,0.2707078544184016,True,0.06994026978994682,1
123,64,1.0,0.23140483641384635,True,0.06994026978994682,1
124,16,1.0,0.3333127405846169,True,0.06264417517963357,1
124,32,1.0,0.27146829000389006,True,0.06264417517963357,1
124,64,1.0,0.23203232233469268,True,0.06264417517963357,1
125,16,1.0,0.3373850539841318,True,0.06950281657990665,1
125,32,1.0,0.2767235437920513,True,0.06950281657990665,1
125,64,1.0,0.23769664049945222,True,0.06950281657990665,1
126,16,1.0,0.3296539871271493,True,0.0654563743870348,1
126,32,1.0,0.26677946217162857,True,0.0654563743870348,1
126,64,1.0,0.22595188999477225,True,0.0654563743870348,1
127,16,1.0,0.32760721260308,True,0.07331490883882835,1
127,32,1.0,0.2668991342242311,True,0.07331490883882835,1
127,64,1.0,0.228598478925606,True,0.07331490883882835,1
128,16,1.0,0.3325426682013479,True,0.06967467319813665,1
128,32,1.0,0.27158940322444447,True,0.06967467319813665,1
128,64,1.0,0.23305078518771508,True,0.06967467319813665,1
129,16,1.0,0.3364739383289413,True,0.06823732693657604,1
129,32,1.0,0.2763110051410158,True,0.06823732693657604,1
129,64,1.0,0.2376858656092316,True,0.06823732693657604,1
130,16,1.0,0.3381884957245191,True,0.06801860033155588,1
130,32,1.0,0.2770568956932167,True,0.06801860033155588,1
130,64,1.0,0.2370877536166256,True,0.06801860033155588,1
131,16,1.0,0.3341508369773222,True,0.06645626743855526,1
131,32,1.0,0.27258270303866844,True,0.06645626743855526,1
131,64,1.0,0.23309858679126313,True,0.06645626743855526,1
132,16,1.0,0.33363701964829656,True,0.07123700609113737,1
132,32,1.0,0.272964573759459,True,0.07123700609113737,1
132,64,1.0,0.23350738436363946,True,0.07123700609113737,1
133,16,1.0,0.33891574294271204,True,0.06523764778201468,1
133,32,1.0,0.2786488976012861,True,0.06523764778201468,1
133,64,1.0,0.24016641029884578,True,0.06523764778201468,1
134,16,1.0,0.33555069226184064,True,0.06936220661953658,1
134,32,1.0,0.275588781775687,True,0.06936220661953658,1
134,64,1.0,0.23736745177473118,True,0.06936220661953658,1
135,16,1.0,0.33324350949391535,True,0.06889350675163636,1
135,32,1.0,0.27257652124694814,True,0.06889350675163636,1
135,64,1.0,0.23337305261357294,True,0.06889350675163636,1
136,16,1.0,0.3331743255212053,True,0.06581571095242492,1
136,32,1.0,0.27196266700482374,True,0.06581571095242492,1
136,64,1.0,0.2322328876393242,True,0.06581571095242492,1
137,16,1.0,0.33337448202387227,True,0.06575321763670493,1
137,32,1.0,0.2730672044622886,True,0.06575321763670493,1
137,64,1.0,0.23492799402442346,True,0.06575321763670493,1
138,16,1.0,0.32563303962928214,True,0.07040896965784704,1
138,32,1.0,0.26206648733743915,True,0.07040896965784704,1
138,64,1.0,0.2209279319060996,True,0.07040896965784704,1
139,16,1.0,0.3311947430978275,True,0.06469083126946448,1
139,32,1.0,0.2694817327948926,True,0.06469083126946448,1
139,64,1.0,0.2298887260931929,True,0.06469083126946448,1
140,16,1.0,0.3336057963477936,True,0.0699558931188768,1
140,32,1.0,0.2737890844711511,True,0.0699558931188768,1
140,64,1.0,0.23543034776896127,True,0.0699558931188768,1
141,16,1.0,0.325229417586961,True,0.07434604854820874,1
141,32,1.0,0.2642560252491688,True,0.07434604854820874,1
141,64,1.0,0.225769386725438,True,0.07434604854820874,1
142,16,1.0,0.3308730857981357,True,0.06992464646101675,1
142,32,1.0,0.2685458062137522,True,0.06992464646101675,1
142,64,1.0,0.22854037844574343,True,0.06992464646101675,1
143,16,1.0,0.3220937423187381,True,0.0717213292879676,1
143,32,1.0,0.2602285142877433,True,0.0717213292879676,1
143,64,1.0,0.2213841494096672,True,0.0717213292879676,1
144,16,1.0,0.3180726242708982,True,0.07276809232627805,1
144,32,1.0,0.2557903996294834,True,0.07276809232627805,1
144,64,1.0,0.21636973965045916,True,0.07276809232627805,1
145,16,1.0,0.32677658797679443,True,0.07537718825758925,1
145,32,1.0,0.2645563568248473,True,0.07537718825758925,1
145,64,1.0,0.22459090606783325,True,0.07537718825758925,1
146,16,1.0,0.3310408329200816,True,0.06975278984278674,1
146,32,1.0,0.2688573731940312,True,0.06975278984278674,1
146,64,1.0,0.22845962073229162,True,0.06975278984278674,1
147,16,1.0,0.33951217581153337,True,0.06548762104489475,1
147,32,1.0,0.27916485109191763,True,0.06548762104489475,1
147,64,1.0,0.2401324889407706,True,0.06548762104489475,1
148,16,1.0,0.3306376084325817,True,0.06733117385863562,1
148,32,1.0,0.2704170165159079,True,0.06733117385863562,1
148,64,1.0,0.23266254158758284,True,0.06733117385863562,1
149,16,1.0,0.33646563568051047,True,0.0642533780594242,1
149,32,1.0,0.27506306399357444,True,0.0642533780594242,1
149,64,1.0,0.23508878789857515,True,0.0642533780594242,1
150,16,1.0,0.3248933688182593,True,0.07223689914265784,1
150,32,1.0,0.2635198568597057,True,0.07223689914265784,1
150,64,1.0,0.2251281821269992,True,0.07223689914265784,1
151,16,1.0,0.3245080302685283,True,0.07406482862746862,1
151,32,1.0,0.26208958341633887,True,0.07406482862746862,1
151,64,1.0,0.22253983105246716,True,0.07406482862746862,1
152,16,1.0,0.3207106919782163,True,0.07398671198281866,1
152,32,1.0,0.2577359272060421,True,0.07398671198281866,1
152,64,1.0,0.21700284228340302,True,0.07398671198281866,1
153,16,1.0,0.3290982471758693,True,0.07222127581372786,1
153,32,1.0,0.2673196559946936,True,0.07222127581372786,1
153,64,1.0,0.2279029420470644,True,0.07222127581372786,1
154,16,1.0,0.3253676401446865,True,0.06912785668558646,1
154,32,1.0,0.26189102204967935,True,0.06912785668558646,1
154,64,1.0,0.2203121676603824,True,0.06912785668558646,1
155,16,1.0,0.32614670795309075,True,0.07051833296035706,1
